zone_id,year,month,day,avg_load,avg_temperature,season
2,2004,1,1,0.4592239161687776,0.3807773108983519,3
2,2004,1,2,0.521298272205813,0.4684873948936339,3
2,2004,1,3,0.4694440355125337,0.5772058822931598,3
2,2004,1,4,0.4472604661918983,0.631302520992912,3
2,2004,1,5,0.5705685199676487,0.5341386554846277,3
2,2004,1,6,0.6662975927128129,0.2279411764381487,3
2,2004,1,7,0.7606530207314499,0.109243697399548,3
2,2004,1,8,0.7377564952751364,0.1717436974862077,3
2,2004,1,9,0.6965525247631449,0.1911764705122343,3
2,2004,1,10,0.7550710003895963,0.0362394957998419,3
2,2004,1,11,0.712063238313546,0.0688025209692774,3
2,2004,1,12,0.6423300085812015,0.3602941176201804,3
2,2004,1,13,0.6340218882856795,0.3902310924113543,3
2,2004,1,14,0.6741303616794254,0.2599789916075621,3
2,2004,1,15,0.7037092076620428,0.2841386553900898,3
2,2004,1,16,0.7787997080054437,0.1423319326950559,3
2,2004,1,17,0.6858919465848441,0.2043067226556431,3
2,2004,1,18,0.607814150618034,0.3245798319464109,3
2,2004,1,19,0.7415690513809684,0.1643907562253945,3
2,2004,1,20,0.7645226471092836,0.1039915966430248,3
2,2004,1,21,0.7642836295562119,0.1113445377777875,3
2,2004,1,22,0.7036320778842786,0.2683823528684194,3
2,2004,1,23,0.7616800052480254,0.1386554621906998,3
2,2004,1,24,0.7133135601536478,0.2457983193380587,3
2,2004,1,25,0.7582635514043679,0.0483193276911058,3
2,2004,1,26,0.7731894347717211,0.146533613451535,3
2,2004,1,27,0.746253202115192,0.2148109242947399,3
2,2004,1,28,0.7346262410495271,0.1601890755949659,3
2,2004,1,29,0.6927039468473891,0.2641806722379908,3
2,2004,1,30,0.7207245170451753,0.1769957982427308,3
2,2004,1,31,0.7469352212427347,0.0519957983215124,3
2,2004,2,1,0.690287778751081,0.0934873948778776,3
2,2004,2,2,0.7254336713886741,0.1911764705122343,3
2,2004,2,3,0.6810874394941092,0.3214285714420768,3
2,2004,2,4,0.6455064559154718,0.2746848738770876,3
2,2004,2,5,0.6975306320547932,0.2268907563120542,3
2,2004,2,6,0.6627217938337742,0.2951680671552592,3
2,2004,2,7,0.6051177159635057,0.2925420167769975,3
2,2004,2,8,0.629028794650411,0.2169117646729794,3
2,2004,2,9,0.6662888341603787,0.2447478990859137,3
2,2004,2,10,0.6042513481913065,0.3529411764854176,3
2,2004,2,11,0.6174217520532007,0.3067226890465009,3
2,2004,2,12,0.6310252692825405,0.2862394957683293,3
2,2004,2,13,0.6343095006500307,0.3298319327029341,3
2,2004,2,14,0.6177175574646264,0.3555672268636793,3
2,2004,2,15,0.6300868572124296,0.2505252100945599,3
2,2004,2,16,0.740324238810707,0.1512605042080361,3
2,2004,2,17,0.7330358986019693,0.2106092436643112,3
2,2004,2,18,0.6981769117860599,0.2510504200945819,3
2,2004,2,19,0.6254134422652068,0.4049369748069301,3
2,2004,2,20,0.5926123799686778,0.4369747898502931,3
2,2004,2,21,0.5575984273936042,0.4222689075807675,3
2,2004,2,22,0.5933540124471806,0.290441176398758,3
2,2004,2,23,0.6426793529074192,0.2883403361465689,3
2,2004,2,24,0.6590137728176001,0.3382352940898418,3
2,2004,2,25,0.6645754512400434,0.2925420167769975,3
2,2004,2,26,0.6919216305300656,0.256827731103228,3
