zone_id,year,month,day,avg_load,avg_temperature,season
6,2004,1,1,0.4857932880722846,0.4406512604806996,3
6,2004,1,2,0.5454288741063551,0.4921218486761395,3
6,2004,1,3,0.4909936150115462,0.5677521007801576,3
6,2004,1,4,0.466285952524075,0.6481092436406768,3
6,2004,1,5,0.5930029729610119,0.6307773108668393,3
6,2004,1,6,0.6945698941633022,0.3350840335855077,3
6,2004,1,7,0.7950468271781552,0.1864495797557331,3
6,2004,1,8,0.7730186474066716,0.2263655461859817,3
6,2004,1,9,0.7293778848043457,0.2326680671946498,3
6,2004,1,10,0.797132439084045,0.1134453781560271,3
6,2004,1,11,0.754494222216315,0.1066176470212864,3
6,2004,1,12,0.6718649217814363,0.3776260503940179,3
6,2004,1,13,0.6603458861253311,0.4453781512372007,3
6,2004,1,14,0.7048784442381509,0.2962184874074041,3
6,2004,1,15,0.7343062796088016,0.3697478991331827,3
6,2004,1,16,0.8137585678821142,0.2368697478250785,3
6,2004,1,17,0.7192292445921737,0.2846638655161623,3
6,2004,1,18,0.6384636311469296,0.3776260503940179,3
6,2004,1,19,0.7748234279270456,0.2647058823640632,3
6,2004,1,20,0.7994522654768017,0.1785714284948979,3
6,2004,1,21,0.8010273514848016,0.1806722688731374,3
6,2004,1,22,0.7362643307283888,0.3403361344680813,3
6,2004,1,23,0.7955484534863029,0.2394957983293906,3
6,2004,1,24,0.7484834674442008,0.3303571428290066,3
6,2004,1,25,0.7999264864730558,0.109243697399548,3
6,2004,1,26,0.8136694306083541,0.1249999999212184,3
6,2004,1,27,0.782601527985243,0.2184873949251465,3
6,2004,1,28,0.7679725800229387,0.2258403360599092,3
6,2004,1,29,0.7246421727289287,0.3324579832072461,3
6,2004,1,30,0.752613300874492,0.3040966386682393,3
6,2004,1,31,0.7837151066966204,0.1633403360993,3
6,2004,2,1,0.7271575076823623,0.1938025210165463,3
6,2004,2,2,0.7592519710320612,0.2557773108510831,3
6,2004,2,3,0.7121094314222071,0.34453781509851,3
6,2004,2,4,0.6726398922926288,0.3450630252245824,3
6,2004,2,5,0.7300213390430064,0.2909663865248305,3
6,2004,2,6,0.6941712488221694,0.3366596638376747,3
6,2004,2,7,0.634422369824071,0.3797268907722573,3
6,2004,2,8,0.6611338527498027,0.2846638655161623,3
6,2004,2,9,0.6978642961514655,0.3124999999290966,3
6,2004,2,10,0.6317342699319891,0.4096638655634312,3
6,2004,2,11,0.6461448246742798,0.3776260503940179,3
6,2004,2,12,0.6614850336123113,0.3093487394247625,3
6,2004,2,13,0.6628225148135426,0.3776260503940179,3
6,2004,2,14,0.6476304913339038,0.4264705882111962,3
6,2004,2,15,0.6632995609633707,0.3272058823246725,3
6,2004,2,16,0.7775068661292626,0.201155462151309,3
6,2004,2,17,0.7686386368463201,0.219537815051241,3
6,2004,2,18,0.7298525295905876,0.3072478991725734,3
6,2004,2,19,0.6516803694938247,0.4448529411111283,3
6,2004,2,20,0.6167354946867488,0.4994747899369526,3
6,2004,2,21,0.581583245538372,0.52573529409772,3
6,2004,2,22,0.6222759839488383,0.3718487395114222,3
6,2004,2,23,0.67148944385232,0.3539915966115122,3
6,2004,2,24,0.6878074773293199,0.4191176470764334,3
6,2004,2,25,0.6937884254259541,0.3424369747202704,3
6,2004,2,26,0.724391148018893,0.2925420167769975,3
6,2004,2,27,0.6659992445614609,0.3760504201418508,3
6,2004,2,28,0.5972785901470774,0.3792016806461849,3
6,2004,2,29,0.5644061897562721,0.4695378151457789,3
6,2004,3,1,0.5878643779836169,0.5420168067454629,3
6,2004,3,2,0.5459950575299435,0.6087184873365008,3
6,2004,3,3,0.5485204220667423,0.5945378150669973,3
6,2004,3,4,0.5608330749934995,0.6811974789361848,3
6,2004,3,5,0.5427509451739784,0.6969537814578552,3
6,2004,3,6,0.4826611976494165,0.685924369692686,3
6,2004,3,7,0.5011101885609918,0.5131302520803835,3
6,2004,3,8,0.6415681755596282,0.4059873949330246,3
6,2004,3,9,0.6666172714008585,0.3750000000157562,3
6,2004,3,10,0.6679481133386262,0.3587184873680133,3
6,2004,3,11,0.6350874376911371,0.4227941175807897,3
6,2004,3,12,0.6137271509402937,0.4968487394326407,3
6,2004,3,13,0.5487118337648501,0.3954831932939278,3
6,2004,3,14,0.5269876527908987,0.4653361343892998,3
6,2004,3,15,0.5046705892851007,0.5646008402758236,3
6,2004,3,16,0.610309426065705,0.4569327731284425,3
6,2004,3,17,0.6271365723552595,0.3618697478723474,3
6,2004,3,18,0.59530584775426,0.4311974789676974,3
6,2004,3,19,0.5608474838530819,0.4957983193065461,3
6,2004,3,20,0.5102305728866251,0.4810924369109703,3
6,2004,3,21,0.5020983254360052,0.5157563024586453,0
6,2004,3,22,0.6425260819691739,0.3046218486682614,0
6,2004,3,23,0.6166802609510379,0.3124999999290966,0
6,2004,3,24,0.5539501604266661,0.4543067226241306,0
6,2004,3,25,0.4851725771166208,0.5866596638061621,0
6,2004,3,26,0.4546594155874298,0.6370798318755075,0
6,2004,3,27,0.4006024599143433,0.6481092436406768,0
6,2004,3,28,0.3974549716755775,0.5798319327974719,0
6,2004,3,29,0.4845014351524188,0.4747899159023021,0
6,2004,3,30,0.5585433376898707,0.4222689075807675,0
6,2004,3,31,0.5566906692399168,0.4590336133806317,0
6,2004,4,1,0.5713432080651932,0.47426470590228,0
6,2004,4,2,0.586134043463773,0.4516806722458689,0
6,2004,4,3,0.5055529200395251,0.4789915966587811,0
6,2004,4,4,0.5297907408069593,0.4606092436327987,0
6,2004,4,5,0.6226667183175123,0.4154411764460269,0
6,2004,4,6,0.5615077486539433,0.4632352941371107,0
6,2004,4,7,0.4887103759340729,0.6097689075886457,0
6,2004,4,8,0.5278154556742156,0.6397058823798196,0
6,2004,4,9,0.4944384627843806,0.5877100840583072,0
6,2004,4,10,0.4658599022100806,0.532037815106388,0
6,2004,4,11,0.4977513701556635,0.4873949579196384,0
6,2004,4,12,0.6140482423746424,0.4364495798502709,0
6,2004,4,13,0.6160054459142542,0.5042016806934537,0
6,2004,4,14,0.59694054711322,0.4737394957762075,0
6,2004,4,15,0.5651615245516897,0.5351890756107223,0
6,2004,4,16,0.5337721067042421,0.5383403361150563,0
6,2004,4,17,0.4633198464000516,0.6717436974231825,0
6,2004,4,18,0.4626176263904064,0.7478991596532731,0
6,2004,4,19,0.5465666088470322,0.7757352940662074,0
6,2004,4,20,0.5456334232940819,0.7673319328053501,0
6,2004,4,21,0.5353610364054968,0.7447478991489389,0
6,2004,4,22,0.5343413976950524,0.7510504201576071,0
6,2004,4,23,0.5240273383503633,0.7510504201576071,0
6,2004,4,24,0.4586910707778788,0.7174369747360267,0
6,2004,4,25,0.4342495484026932,0.6769957983057562,0
6,2004,4,26,0.5040309491563295,0.6612394957840857,0
6,2004,4,27,0.5163013644606551,0.5693277310323248,0
6,2004,4,28,0.5283208960922527,0.5215336134672912,0
6,2004,4,29,0.5091698265473723,0.6113445378408127,0
6,2004,4,30,0.4656167881334716,0.6628151260362527,0
6,2004,5,1,0.4339942854537483,0.6853991596926639,0
6,2004,5,2,0.4429173250214461,0.7190126049881937,0
6,2004,5,3,0.4907335493354285,0.5189075629629794,0
6,2004,5,4,0.5164762483492418,0.5078781511978101,0
6,2004,5,5,0.5141541616302067,0.6192226891016479,0
6,2004,5,6,0.5123091214000316,0.6911764705752594,0
6,2004,5,7,0.5288298678674995,0.7883403360835437,0
6,2004,5,8,0.4439201535087217,0.7043067227186683,0
6,2004,5,9,0.4711209724939254,0.7373949580141763,0
6,2004,5,10,0.5746329483634917,0.7809873949487809,0
6,2004,5,11,0.5989231777130628,0.7710084033097062,0
6,2004,5,12,0.608061785008168,0.761554621796704,0
6,2004,5,13,0.6113872650417744,0.75840336129237,0
6,2004,5,14,0.5888289239956582,0.7736344538140183,0
6,2004,5,15,0.5115422028986057,0.7741596638140404,0
6,2004,5,16,0.4762694556783457,0.7394957982663655,0
6,2004,5,17,0.5530118893938631,0.7389705882663433,0
6,2004,5,18,0.5572298711415993,0.7652310924271106,0
6,2004,5,19,0.5322772580412283,0.7815126050748535,0
6,2004,5,20,0.5254738749547775,0.764705882301038,0
6,2004,5,21,0.5299906286438534,0.8140756302442889,0
6,2004,5,22,0.5240938733784347,0.8146008403703613,0
6,2004,5,23,0.5772670855507936,0.8324579831442209,0
6,2004,5,24,0.6402975118001161,0.8345588235224604,0
6,2004,5,25,0.6342987645239978,0.8445378151615353,0
6,2004,5,26,0.5928231446298804,0.8256302521355305,0
6,2004,5,27,0.5821690643387033,0.7799369748226863,0
6,2004,5,28,0.5409694731029288,0.7930672268400449,0
6,2004,5,29,0.4312804757487558,0.7394957982663655,0
6,2004,5,30,0.4179131505798816,0.6927521008274264,0
6,2004,5,31,0.449046317200133,0.796218487344379,0
6,2004,6,1,0.5229219526860605,0.7626050420488488,0
6,2004,6,2,0.5433723623332778,0.7704831933096841,0
6,2004,6,3,0.5457116830654695,0.8009453781008802,0
6,2004,6,4,0.4955184207103886,0.6733193276753495,0
6,2004,6,5,0.4396569672696079,0.6838235294404968,0
6,2004,6,6,0.4325426637085136,0.6848739495665914,0
6,2004,6,7,0.5481967875534354,0.7489495797793677,0
6,2004,6,8,0.6380702130010213,0.7809873949487809,0
6,2004,6,9,0.6993823118874638,0.8214285713790517,0
6,2004,6,10,0.6675828063692152,0.8188025210007901,0
6,2004,6,11,0.5716390134766189,0.835084033648533,0
6,2004,6,12,0.5022103473691022,0.7132352941055982,0
6,2004,6,13,0.4801379520625561,0.7158613444838597,0
6,2004,6,14,0.6376185939114242,0.7920168067139504,0
6,2004,6,15,0.6914324355079016,0.8135504201182164,0
6,2004,6,16,0.6800142618688727,0.8282563025137923,0
6,2004,6,17,0.7190684868104895,0.8592436974310607,0
6,2004,6,18,0.7009929962544319,0.87920168070921,0
6,2004,6,19,0.5803878750203334,0.8518907562962978,0
6,2004,6,20,0.4813950545424614,0.7316176470055302,0
6,2004,6,21,0.5643792082343662,0.7211134453664334,1
6,2004,6,22,0.6394917456571283,0.796218487344379,1
6,2004,6,23,0.6057073492127585,0.7836134453270427,1
6,2004,6,24,0.6450787104415266,0.7988445378486908,1
6,2004,6,25,0.6130625068632153,0.7752100840661853,1
6,2004,6,26,0.5441008573221614,0.7715336134357786,1
6,2004,6,27,0.5121544380545153,0.7174369747360267,1
6,2004,6,28,0.6098178296799547,0.7494747899054401,1
6,2004,6,29,0.5937561891455229,0.7836134453270427,1
6,2004,6,30,0.6016492776667312,0.7851890755792097,1
6,2004,7,1,0.6413559978130905,0.7946428570922119,1
6,2004,7,2,0.677267961372134,0.8298319327659593,1
6,2004,7,3,0.5804424028914409,0.8266806722616251,1
6,2004,7,4,0.528019157620999,0.8371848739007222,1
6,2004,7,5,0.5984952912018097,0.8707983193223023,1
6,2004,7,6,0.6840255754789434,0.8755252100788036,1
6,2004,7,7,0.6751877176987766,0.8277310923877199,1
6,2004,7,8,0.6669409059141655,0.8387605041528892,1
6,2004,7,9,0.6638424359376348,0.8508403361702033,1
6,2004,7,10,0.5338072812732225,0.8377100840267946,1
6,2004,7,11,0.5808191521905203,0.835084033648533,1
6,2004,7,12,0.627423901966931,0.8287815126398648,1
6,2004,7,13,0.6322875986186381,0.8692226890701353,1
6,2004,7,14,0.6297434459460399,0.8739495798266366,1
6,2004,7,15,0.5800547760899888,0.8093487394877878,1
6,2004,7,16,0.5698052741997723,0.7862394958313546,1
6,2004,7,17,0.4894058153039147,0.7778361344444469,1
6,2004,7,18,0.4639428176819939,0.7731092436879456,1
6,2004,7,19,0.5643210079687412,0.800420168100858,1
6,2004,7,20,0.6118041333523789,0.801995798353025,1
6,2004,7,21,0.6510977996370553,0.8209033613790295,1
6,2004,7,22,0.6740337375622263,0.8103991596138824,1
6,2004,7,23,0.6468419592040725,0.8261554621355527,1
6,2004,7,24,0.545718322667965,0.7841386554531151,1
6,2004,7,25,0.4683112448753692,0.7736344538140183,1
6,2004,7,26,0.5539922570117899,0.8140756302442889,1
6,2004,7,27,0.6095494292413906,0.8256302521355305,1
6,2004,7,28,0.6289868394416271,0.8103991596138824,1
6,2004,7,29,0.620983283109965,0.7935924369661174,1
6,2004,7,30,0.6517623023377938,0.8303571428920318,1
6,2004,7,31,0.6226891791868613,0.8434873949093902,1
6,2004,8,1,0.5942651609207696,0.8419117646572232,1
6,2004,8,2,0.6419442183160401,0.8151260503703834,1
6,2004,8,3,0.6681833167818085,0.8293067226398869,1
6,2004,8,4,0.6804605127259375,0.8545168066745594,1
6,2004,8,5,0.5817109473619824,0.7851890755792097,1
6,2004,8,6,0.5059593346377447,0.6864495798187584,1
6,2004,8,7,0.4527540558026592,0.6706932772970879,1
6,2004,8,8,0.4571335015357151,0.7190126049881937,1
6,2004,8,9,0.5702495471442065,0.7457983192750335,1
6,2004,8,10,0.6390031158012919,0.7757352940662074,1
6,2004,8,11,0.6381816697677907,0.7862394958313546,1
6,2004,8,12,0.5778804510393585,0.7521008402837017,1
6,2004,8,13,0.5506710148780606,0.7563025210401808,1
6,2004,8,14,0.4715577585949206,0.6764705881796838,1
6,2004,8,15,0.4925489242664634,0.673844537801422,1
6,2004,8,16,0.5757345199179051,0.7542016806619412,1
6,2004,8,17,0.6046268261204228,0.756827731040203,1
6,2004,8,18,0.6264830881942017,0.7704831933096841,1
6,2004,8,19,0.6651434711999226,0.8287815126398648,1
6,2004,8,20,0.678386625902396,0.8440126050354626,1
6,2004,8,21,0.5473857948932871,0.8140756302442889,1
6,2004,8,22,0.50013434125659,0.7321428571316027,1
6,2004,8,23,0.5959199194464603,0.7342436975098421,1
6,2004,8,24,0.6315267542143482,0.7610294117966818,1
6,2004,8,25,0.6265956752936263,0.7410714285185325,1
6,2004,8,26,0.6251043583268541,0.7589285714184424,1
6,2004,8,27,0.6439812357496824,0.7878151260835216,1
6,2004,8,28,0.6466238487367387,0.8077731092356206,1
6,2004,8,29,0.6413976706082265,0.8109243697399549,1
6,2004,8,30,0.6852192504979991,0.7830882353270205,1
6,2004,8,31,0.6622666433869673,0.8082983193616933,1
6,2004,9,1,0.6154357307944243,0.7893907563356886,1
6,2004,9,2,0.5953235055574041,0.7484243697793456,1
6,2004,9,3,0.5803843436631237,0.7431722688967719,1
6,2004,9,4,0.5301275128098856,0.7652310924271106,1
6,2004,9,5,0.4942079210310632,0.75840336129237,1
6,2004,9,6,0.4413296663511225,0.7500000000315126,1
6,2004,9,7,0.5626250004379022,0.7846638655791875,1
6,2004,9,8,0.6057967689001665,0.8082983193616933,1
6,2004,9,9,0.5967335962228747,0.7909663865878558,1
6,2004,9,10,0.5690341174594373,0.7342436975098421,1
6,2004,9,11,0.512454622742158,0.7442226890228665,1
6,2004,9,12,0.5190366460786813,0.7232142857446728,1
6,2004,9,13,0.586335343707938,0.726890756249029,1
6,2004,9,14,0.5521384582291807,0.7132352941055982,1
6,2004,9,15,0.5359667736742828,0.7095588234751915,1
6,2004,9,16,0.566919546797075,0.7347689075098642,1
6,2004,9,17,0.5612923219638437,0.7951680672182844,1
6,2004,9,18,0.46043143522012,0.6896008403230924,1
6,2004,9,19,0.4276429449078505,0.6129201680929799,1
6,2004,9,20,0.4912211902349496,0.5850840335539951,1
6,2004,9,21,0.5161892011512182,0.6223739496059821,1
6,2004,9,22,0.5404924269531006,0.7095588234751915,1
6,2004,9,23,0.5499606014823089,0.7347689075098642,2
6,2004,9,24,0.5434184144046309,0.7011554622143341,2
6,2004,9,25,0.4841372581766309,0.6643907562884197,2
6,2004,9,26,0.4666783820526999,0.6985294117100223,2
6,2004,9,27,0.5244378494721201,0.7058823529708353,2
6,2004,9,28,0.5344994713604705,0.7542016806619412,2
6,2004,9,29,0.530363987623031,0.7053571428447629,2
6,2004,9,30,0.5292025203040097,0.6880252100709254,2
6,2004,10,1,0.5080898682823323,0.7074579832230024,2
6,2004,10,2,0.4690723716933069,0.7310924370055081,2
6,2004,10,3,0.4438393506583759,0.6628151260362527,2
6,2004,10,4,0.5059583460204614,0.6596638655319187,2
6,2004,10,5,0.5014103729096024,0.5751050420409707,2
6,2004,10,6,0.5194368452034249,0.5372899159889617,2
6,2004,10,7,0.5249471040000467,0.5561974790149662,2
6,2004,10,8,0.512730792437809,0.5903361344365687,2
6,2004,10,9,0.458040553146735,0.6134453780930018,2
6,2004,10,10,0.4403274030301744,0.6538865546493229,2
6,2004,10,11,0.5147947910543251,0.5299369747281486,2
6,2004,10,12,0.5348126521613925,0.5519957982584873,2
6,2004,10,13,0.5529586332317509,0.5409663864933179,2
6,2004,10,14,0.5355695410794531,0.6008403360756656,2
6,2004,10,15,0.5108911201011342,0.5961134453191645,2
6,2004,10,16,0.4848144745770009,0.527310924349887,2
6,2004,10,17,0.4799616554276664,0.5052521008195483,2
6,2004,10,18,0.5532410187399095,0.5351890756107223,2
6,2004,10,19,0.5402163982947576,0.6806722689361626,2
6,2004,10,20,0.5511631764301386,0.5840336134279005,2
6,2004,10,21,0.5486991200652186,0.5593487395193004,2
6,2004,10,22,0.541363032964209,0.5446428571237245,2
6,2004,10,23,0.4840912064443098,0.507352941197788,2
6,2004,10,24,0.5012864851958815,0.5005252100630473,2
6,2004,10,25,0.5386281747971384,0.5399159663672233,2
6,2004,10,26,0.5395793009059128,0.5614495797714896,2
6,2004,10,27,0.540171194142412,0.530462184854221,2
6,2004,10,28,0.5331827558686373,0.5656512605279684,2
6,2004,10,29,0.5182856902204487,0.5971638655713094,2
6,2004,10,30,0.4630569552313278,0.7158613444838597,2
6,2004,10,31,0.4383495751575044,0.7190126049881937,2
6,2004,11,1,0.5031246034099132,0.6911764705752594,2
6,2004,11,2,0.5210643401325938,0.68907563019702,2
6,2004,11,3,0.5144227034451105,0.7001050419621893,2
6,2004,11,4,0.5666541128884249,0.5094537814499771,2
6,2004,11,5,0.5569604820857519,0.505777310945621,2
6,2004,11,6,0.5054808757416135,0.4842436974153043,2
6,2004,11,7,0.4678373062927629,0.5577731092671332,2
6,2004,11,8,0.5408503881163806,0.5084033613238825,2
6,2004,11,9,0.6276379159107275,0.3728991596375168,2
6,2004,11,10,0.6339831823594895,0.3623949579984198,2
6,2004,11,11,0.5847266369145686,0.4490546218676073,2
6,2004,11,12,0.5901326433742122,0.5099789915760495,2
6,2004,11,13,0.5621968311739692,0.4296218487155303,2
6,2004,11,14,0.5875733756383961,0.330882352955079,2
6,2004,11,15,0.6277671718569808,0.3865546217809477,2
6,2004,11,16,0.5989128657160496,0.4122899159416928,2
6,2004,11,17,0.5807803045489583,0.4679621848936118,2
6,2004,11,18,0.5427445883241627,0.5593487395193004,2
6,2004,11,19,0.5364996190651815,0.5730042016627312,2
6,2004,11,20,0.4935747787894157,0.5614495797714896,2
6,2004,11,21,0.4816986292109738,0.5772058822931598,2
6,2004,11,22,0.543510659245613,0.5357142857367947,2
6,2004,11,23,0.5649174215187653,0.5420168067454629,2
6,2004,11,24,0.5503009048424446,0.6087184873365008,2
6,2004,11,25,0.466124912328743,0.527310924349887,2
6,2004,11,26,0.5285183822265284,0.3151260504334086,2
6,2004,11,27,0.5355363444231033,0.3539915966115122,2
6,2004,11,28,0.5199285829655153,0.4921218486761395,2
6,2004,11,29,0.6156178194518341,0.3912815125374488,2
6,2004,11,30,0.617788189016235,0.4343487394720314,2
6,2004,12,1,0.6047426618243772,0.5021008403152143,2
6,2004,12,2,0.6403213854157681,0.3734243697635892,2
6,2004,12,3,0.6435209998230229,0.3949579831678554,2
6,2004,12,4,0.6212951925409238,0.3581932772419409,2
6,2004,12,5,0.5537269644794798,0.4296218487155303,2
6,2004,12,6,0.6165036815634682,0.4606092436327987,2
6,2004,12,7,0.607827570521301,0.6060924369582392,2
6,2004,12,8,0.570782674948753,0.5672268907801354,2
6,2004,12,9,0.6475461571263483,0.4369747898502931,2
6,2004,12,10,0.6185919775856241,0.5346638654846498,2
6,2004,12,11,0.5733648273439059,0.4579831932545371,2
6,2004,12,12,0.5990991919343047,0.4028361344286905,2
6,2004,12,13,0.6659317205770741,0.4254201680851017,2
6,2004,12,14,0.7374277756210088,0.288865546146591,2
6,2004,12,15,0.7594673977221608,0.217962184799074,2
6,2004,12,16,0.7446909708441314,0.2610294117336567,2
6,2004,12,17,0.6676727912229509,0.3539915966115122,2
6,2004,12,18,0.663506652891024,0.3193277310638373,2
6,2004,12,19,0.6915731337838232,0.29306722690307,2
6,2004,12,20,0.895193062965282,0.0934873948778776,2
6,2004,12,21,0.7691163891997838,0.2746848738770876,3
6,2004,12,22,0.6367551926691389,0.4338235293459589,3
6,2004,12,23,0.580370641007177,0.5204831932151464,3
6,2004,12,24,0.6474609753388175,0.2610294117336567,3
6,2004,12,25,0.6516083251959129,0.1964285713948079,3
6,2004,12,26,0.7098715378734194,0.2163865545469069,3
6,2004,12,27,0.7553665230483422,0.2200630251773135,3
6,2004,12,28,0.7598081248722843,0.2058823529078101,3
6,2004,12,29,0.6562762308732955,0.4133403360677875,3
6,2004,12,30,0.6212067618098311,0.4537815126241084,3
6,2004,12,31,0.5234108652945766,0.4574579831284646,3
6,2005,1,1,0.456367006485245,0.5451680672497969,3
6,2005,1,2,0.5414729356083352,0.5236344537194804,3
6,2005,1,3,0.5787088190890031,0.5546218487627992,3
6,2005,1,4,0.5553115152435494,0.6523109243971559,3
6,2005,1,5,0.6140688670467326,0.5955882353191424,3
