zone_id,year,month,day,avg_load,avg_temperature,season
5,2004,1,1,0.0256551157508154,0.3792016806461849,3
5,2004,1,2,0.0232163456325795,0.3954831932939278,3
5,2004,1,3,0.0206348995563331,0.528886554602054,3
5,2004,1,4,0.0181117952305418,0.5756302520409928,3
5,2004,1,5,0.0215203381017406,0.4227941175807897,3
5,2004,1,6,0.0273583277114455,0.3130252100551691,3
5,2004,1,7,0.0334799740941723,0.1559873949645372,3
5,2004,1,8,0.0343480372297415,0.2116596637904058,3
5,2004,1,9,0.0319106797594894,0.1990546217730694,3
5,2004,1,10,0.041147182551928,0.0105042016390967,3
5,2004,1,11,0.0415171512112039,0.0934873948778776,3
5,2004,1,12,0.028620233030404,0.3424369747202704,3
5,2004,1,13,0.0254097413479279,0.3587184873680133,3
5,2004,1,14,0.029833826290763,0.1769957982427308,3
5,2004,1,15,0.0296833808451238,0.1717436974862077,3
5,2004,1,16,0.0340448861477976,0.1076680671473809,3
5,2004,1,17,0.0324230418546379,0.1943277310165683,3
5,2004,1,18,0.0297357895425316,0.2909663865248305,3
5,2004,1,19,0.0323406853325617,0.1848739495035661,3
5,2004,1,20,0.0340160684286329,0.1654411764775395,3
5,2004,1,21,0.0358297483014265,0.1439075629472229,3
5,2004,1,22,0.03171757278616,0.2652310923640854,3
5,2004,1,23,0.0329543332347743,0.092436974751783,3
5,2004,1,24,0.0342559335616801,0.0892857142474489,3
5,2004,1,25,0.0407486786888447,0.0609243697084422,3
5,2004,1,26,0.0395664458977477,0.1643907562253945,3
5,2004,1,27,0.0354343522428876,0.2694327731205643,3
5,2004,1,28,0.0324322239699084,0.1906512605122122,3
5,2004,1,29,0.0310242523662569,0.2074579831599772,3
5,2004,1,30,0.0309743864121657,0.1528361344602032,3
5,2004,1,31,0.0358657704503824,0.0913865546256885,3
5,2004,2,1,0.0359558964431356,0.1407563024428889,3
5,2004,2,2,0.0329044672806832,0.184348739503544,3
5,2004,2,3,0.0301074533617584,0.3324579832072461,3
5,2004,2,4,0.0262188976955465,0.3140756301812637,3
5,2004,2,5,0.0315764507202507,0.2599789916075621,3
5,2004,2,6,0.0305350574593637,0.3681722688810157,3
5,2004,2,7,0.028390538857062,0.361344537746275,3
5,2004,2,8,0.0311909430958885,0.2310924369424828,3
5,2004,2,9,0.0306614881367721,0.3193277310638373,3
5,2004,2,10,0.0265686656998715,0.3981092436721894,3
5,2004,2,11,0.0278093815194442,0.3261554621985779,3
5,2004,2,12,0.0295460728891039,0.2857142856422569,3
5,2004,2,13,0.0275988991600088,0.3198529411899097,3
5,2004,2,14,0.0289989600149627,0.3408613444681034,3
5,2004,2,15,0.0322981650693308,0.2547268907249885,3
5,2004,2,16,0.0362690772440576,0.1775210083688034,3
5,2004,2,17,0.0346884818645077,0.2247899159338147,3
5,2004,2,18,0.0307619263638607,0.2941176470291646,3
5,2004,2,19,0.0253523884351269,0.3713235293853497,3
5,2004,2,20,0.0232084348872723,0.3876050420330926,3
5,2004,2,21,0.023070985666793,0.4942226890543791,3
5,2004,2,22,0.0280077152336952,0.3744747898896838,3
5,2004,2,23,0.0278959759413976,0.3272058823246725,3
5,2004,2,24,0.0278791656063483,0.3471638654767716,3
5,2004,2,25,0.0282991414841747,0.2862394957683293,3
5,2004,2,26,0.0315556850108526,0.27521008400316,3
5,2004,2,27,0.0269249318150812,0.309873949550835,3
5,2004,2,28,0.0255719116487637,0.3734243697635892,3
5,2004,2,29,0.025571487858776,0.4459033613632732,3
5,2004,3,1,0.0217181067649349,0.4627100840110382,3
5,2004,3,2,0.0177703617649021,0.6055672268321668,3
5,2004,3,3,0.0180757730815859,0.5357142857367947,3
5,2004,3,4,0.0176584812081451,0.5031512604413089,3
5,2004,3,5,0.0177391425702705,0.5845588235539729,3
5,2004,3,6,0.016950893193119,0.6418067226320088,3
5,2004,3,7,0.020705389955363,0.4627100840110382,3
5,2004,3,8,0.0248551415150768,0.3923319327895937,3
5,2004,3,9,0.026573044864208,0.3440126049724375,3
5,2004,3,10,0.0267316835806827,0.3482142857289165,3
5,2004,3,11,0.0251000921279766,0.4080882353112642,3
5,2004,3,12,0.0220513469563486,0.4101890755634533,3
5,2004,3,13,0.0260718425698091,0.330882352955079,3
5,2004,3,14,0.0266493270619968,0.3665966386288485,3
5,2004,3,15,0.019649305305975,0.5383403361150563,3
5,2004,3,16,0.0266349182024145,0.3555672268636793,3
5,2004,3,17,0.0295627419630841,0.3219537814420989,3
5,2004,3,18,0.0277944076088051,0.3440126049724375,3
5,2004,3,19,0.0234823444837961,0.3760504201418508,3
5,2004,3,20,0.0243117014897561,0.3918067226635213,3
5,2004,3,21,0.023177498218169,0.4858193276674714,0
5,2004,3,22,0.0289324249868913,0.3030462184160944,0
5,2004,3,23,0.0284347542802438,0.3287815125768396,0
5,2004,3,24,0.0236182398053935,0.4658613445153723,0
5,2004,3,25,0.0183540618424462,0.5745798319148983,0
5,2004,3,26,0.0165416533260545,0.6696428571709934,0
5,2004,3,27,0.0173421926128497,0.6633403361623251,0
5,2004,3,28,0.0183611250077781,0.4831932772892097,0
5,2004,3,29,0.0191459840650279,0.3844537815287585,0
5,2004,3,30,0.023340939888968,0.3818277310244465,0
5,2004,3,31,0.0231421823847292,0.4259453780851237,0
5,2004,4,1,0.0232816092906878,0.4779411764066362,0
5,2004,4,2,0.0245166745793512,0.4527310923719634,0
5,2004,4,3,0.0230173056028124,0.4795168066588032,0
5,2004,4,4,0.0247890302769932,0.4338235293459589,0
5,2004,4,5,0.0266828064710264,0.3692226890071102,0
5,2004,4,6,0.022480081162848,0.4417016806067942,0
5,2004,4,7,0.0183755338673604,0.6108193277147402,0
5,2004,4,8,0.0180914533111314,0.4364495798502709,0
5,2004,4,9,0.0184994218082328,0.5147058823325505,0
5,2004,4,10,0.0194956108048935,0.4978991596847856,0
5,2004,4,11,0.0233080255343855,0.4317226890937698,0
5,2004,4,12,0.0255049528307046,0.4180672268242886,0
5,2004,4,13,0.0242505344670656,0.5509453781323927,0
5,2004,4,14,0.0231180263554294,0.4999999999369748,0
5,2004,4,15,0.0205470337644166,0.4831932772892097,0
5,2004,4,16,0.0192383702823499,0.4726890756501129,0
5,2004,4,17,0.0178760267363027,0.6239495798581491,0
5,2004,4,18,0.0196104578915645,0.7473739495272005,0
5,2004,4,19,0.0207580811782991,0.7841386554531151,0
5,2004,4,20,0.0201733922597105,0.6985294117100223,0
5,2004,4,21,0.019003449364696,0.5866596638061621,0
5,2004,4,22,0.0191695750398806,0.7589285714184424,0
5,2004,4,23,0.0186524099937982,0.6817226890622572,0
5,2004,4,24,0.018185252162876,0.6060924369582392,0
5,2004,4,25,0.0174950395373462,0.5283613444759816,0
5,2004,4,26,0.0174142369107614,0.6601890756579911,0
5,2004,4,27,0.0171561488082425,0.5793067226713995,0
5,2004,4,28,0.0187998889095233,0.4695378151457789,0
5,2004,4,29,0.0172893601288446,0.6129201680929799,0
5,2004,4,30,0.0165480101758702,0.6654411764145143,0
5,2004,5,1,0.0174208762894959,0.7200630252403388,0
5,2004,5,2,0.0193155000601142,0.7594537815445148,0
5,2004,5,3,0.0173810400306506,0.527310924349887,0
5,2004,5,4,0.0176731725932558,0.4921218486761395,0
5,2004,5,5,0.0174680582392014,0.5913865545626633,0
5,2004,5,6,0.0171341117288813,0.6134453780930018,0
5,2004,5,7,0.0186781199185895,0.7200630252403388,0
5,2004,5,8,0.0173253822778005,0.5719537815366367,0
5,2004,5,9,0.020315220641136,0.6764705881796838,0
5,2004,5,10,0.0227780055242123,0.7731092436879456,0
5,2004,5,11,0.0235268424325062,0.8167016806225504,0
5,2004,5,12,0.0239482309413648,0.8135504201182164,0
5,2004,5,13,0.0242872629315376,0.8119747898660494,0
5,2004,5,14,0.0238766104334409,0.8203781512529571,0
5,2004,5,15,0.024885371868664,0.8209033613790295,0
5,2004,5,16,0.0231392158548152,0.7694327730575392,0
5,2004,5,17,0.0222585802603416,0.7494747899054401,0
5,2004,5,18,0.0207914193228693,0.806722689109526,0
5,2004,5,19,0.0196772754451642,0.7489495797793677,0
5,2004,5,20,0.0187412646267592,0.6612394957840857,0
5,2004,5,21,0.0211958562356096,0.7384453781402709,0
5,2004,5,22,0.026231611395178,0.8245798318833857,0
5,2004,5,23,0.0292155166986855,0.876050420204876,0
5,2004,5,24,0.0283576245024795,0.87920168070921,0
5,2004,5,25,0.0270229685667029,0.8219537815051241,0
5,2004,5,26,0.0233481443187592,0.7379201680141982,0
5,2004,5,27,0.0237394437418803,0.7331932772576972,0
5,2004,5,28,0.0215454829754752,0.7762605041922799,0
5,2004,5,29,0.0183581584778641,0.6780462184318508,0
5,2004,5,30,0.0170785952404905,0.6654411764145143,0
5,2004,5,31,0.0211061540226732,0.692226890701354,0
5,2004,6,1,0.0203871236745883,0.7142857142316927,0
5,2004,6,2,0.0211375144817641,0.7410714285185325,0
5,2004,6,3,0.0206966316300803,0.7368697478881037,0
5,2004,6,4,0.0170195471711289,0.6748949579275165,0
5,2004,6,5,0.0172838508590043,0.6628151260362527,0
5,2004,6,6,0.0188828104826563,0.652836134397178,0
5,2004,6,7,0.0208771661648472,0.7048319327186905,0
5,2004,6,8,0.0240290335679496,0.7557773109141084,0
5,2004,6,9,0.0292039331079481,0.8513655461702254,0
5,2004,6,10,0.0278353739731542,0.8560924369267264,0
5,2004,6,11,0.0218987825607709,0.6381302521276524,0
5,2004,6,12,0.0200880692077203,0.6591386554058463,0
5,2004,6,13,0.0191139172904208,0.6654411764145143,0
5,2004,6,14,0.0236758752437229,0.8030462184791196,0
5,2004,6,15,0.0274124315654138,0.8471638655397968,0
5,2004,6,16,0.0273299337822685,0.8345588235224604,0
5,2004,6,17,0.0303477422847933,0.8597689075571331,0
5,2004,6,18,0.031168764752068,0.8749999999527311,0
5,2004,6,19,0.026174682275755,0.8424369747832956,0
5,2004,6,20,0.0197736170368351,0.6880252100709254,0
5,2004,6,21,0.0201385002162585,0.7163865546099322,1
5,2004,6,22,0.025459607302019,0.8167016806225504,1
5,2004,6,23,0.0215049404011138,0.7857142857052821,1
5,2004,6,24,0.0250014903252982,0.7983193277226184,1
5,2004,6,25,0.0227272919867554,0.796218487344379,1
5,2004,6,26,0.0231637956741028,0.7914915965878777,1
5,2004,6,27,0.0219102248904392,0.7468487395271786,1
5,2004,6,28,0.0224371371096294,0.7547268907880138,1
5,2004,6,29,0.0224206093001085,0.7500000000315126,1
5,2004,6,30,0.0236747451382191,0.7725840335618732,1
5,2004,7,1,0.0248357884401012,0.803571428605192,1
5,2004,7,2,0.0277572553509552,0.8319327731441988,1
5,2004,7,3,0.0290810340115105,0.796218487344379,1
5,2004,7,4,0.0257835241170933,0.7988445378486908,1
5,2004,7,5,0.028941607105552,0.9002100839874037,1
5,2004,7,6,0.0287253329473576,0.8555672269267045,1
5,2004,7,7,0.027445628448915,0.8366596639007,1
5,2004,7,8,0.0272786551937549,0.8539915966745373,1
5,2004,7,9,0.0273721715165808,0.8308823528920539,1
5,2004,7,10,0.0270379424807323,0.8130252101181943,1
5,2004,7,11,0.0302376981490562,0.8403361344050562,1
5,2004,7,12,0.0278965409958447,0.8209033613790295,1
5,2004,7,13,0.028106458300833,0.7909663865878558,1
5,2004,7,14,0.0266874681608913,0.7998949579747854,1
5,2004,7,15,0.0238794357022859,0.8077731092356206,1
5,2004,7,16,0.0238859338131706,0.8103991596138824,1
5,2004,7,17,0.0240250781936008,0.8324579831442209,1
5,2004,7,18,0.0230675953468913,0.7710084033097062,1
5,2004,7,19,0.0239130563723844,0.7825630252009481,1
5,2004,7,20,0.0254795254314417,0.8235294117572911,1
5,2004,7,21,0.0281119675706734,0.8230042016312187,1
5,2004,7,22,0.0269304410849215,0.8440126050354626,1
5,2004,7,23,0.0280515068668893,0.8377100840267946,1
5,2004,7,24,0.0239948478400136,0.763130252048871,1
5,2004,7,25,0.0212581533638038,0.756827731040203,1
5,2004,7,26,0.0207818134176112,0.761554621796704,1
5,2004,7,27,0.0249222415975953,0.8445378151615353,1
5,2004,7,28,0.0278141844737684,0.7862394958313546,1
5,2004,7,29,0.0267836684881028,0.8103991596138824,1
5,2004,7,30,0.0280873877513858,0.8492647059180363,1
5,2004,7,31,0.0306746256263913,0.8692226890701353,1
5,2004,8,1,0.0298512016802593,0.8077731092356206,1
5,2004,8,2,0.0269654743928329,0.8103991596138824,1
5,2004,8,3,0.0293709063631082,0.8135504201182164,1
5,2004,8,4,0.0300033422858493,0.8518907562962978,1
5,2004,8,5,0.021931273128756,0.7610294117966818,1
5,2004,8,6,0.0180131934278633,0.7006302520882617,1
5,2004,8,7,0.0183097051548051,0.6643907562884197,1
5,2004,8,8,0.0205005581302272,0.7095588234751915,1
5,2004,8,9,0.0229706887041637,0.7741596638140404,1
5,2004,8,10,0.0256363277268965,0.8130252101181943,1
5,2004,8,11,0.0260522069693052,0.8314075630181263,1
5,2004,8,12,0.0231012160203802,0.8308823528920539,1
5,2004,8,13,0.0215624345749838,0.7946428570922119,1
5,2004,8,14,0.0192784890667236,0.7431722688967719,1
5,2004,8,15,0.0216947983156105,0.7552521007880357,1
5,2004,8,16,0.0230691492457731,0.7505252100315347,1
5,2004,8,17,0.0242142297925814,0.7636554621749434,1
5,2004,8,18,0.0259973967964305,0.8061974789834536,1
5,2004,8,19,0.0267828209081273,0.8503151260441308,1
5,2004,8,20,0.027417375780807,0.8823529412135442,1
5,2004,8,21,0.024119300835333,0.8298319327659593,1
5,2004,8,22,0.0222063128307836,0.7085084033490969,1
5,2004,8,23,0.0234970358689068,0.7405462185185103,1
5,2004,8,24,0.0253922246939722,0.7662815125532052,1
5,2004,8,25,0.0241523564543749,0.7694327730575392,1
5,2004,8,26,0.0242614117422869,0.7699579831836116,1
5,2004,8,27,0.0265599073745888,0.7998949579747854,1
5,2004,8,28,0.0305353399848921,0.8293067226398869,1
5,2004,8,29,0.0311188987979768,0.8193277311268625,1
5,2004,8,30,0.0282201752820002,0.8235294117572911,1
5,2004,8,31,0.0277747720049109,0.8245798318833857,1
5,2004,9,1,0.0237616220857008,0.7699579831836116,1
5,2004,9,2,0.0227525781249493,0.756827731040203,1
5,2004,9,3,0.0222892344039165,0.7589285714184424,1
5,2004,9,4,0.0228109198787948,0.7720588235618511,1
5,2004,9,5,0.0231394983837339,0.7415966386446049,1
5,2004,9,6,0.0210465408954742,0.7557773109141084,1
5,2004,9,7,0.0214008293252047,0.7893907563356886,1
5,2004,9,8,0.0231847026479602,0.8251050420094581,1
5,2004,9,9,0.0243884074775326,0.839810924405034,1
5,2004,9,10,0.0216302409730183,0.7788865545705415,1
5,2004,9,11,0.0218376155414708,0.7326680672576751,1
5,2004,9,12,0.0236597712241897,0.7116596638534312,1
5,2004,9,13,0.0235841953419169,0.7510504201576071,1
5,2004,9,14,0.0196905541992428,0.7410714285185325,1
5,2004,9,15,0.0191147648703962,0.7347689075098642,1
5,2004,9,16,0.0201000765918357,0.7678571428053722,1
5,2004,9,17,0.0210801615689631,0.8088235293617152,1
5,2004,9,18,0.0193687563341071,0.7457983192750335,1
5,2004,9,19,0.0179944054039445,0.6134453780930018,1
5,2004,9,20,0.0170665878597654,0.61974789910167,1
5,2004,9,21,0.0177169642264499,0.6811974789361848,1
5,2004,9,22,0.0193875443580259,0.7478991596532731,1
5,2004,9,23,0.0204553538626106,0.7536764705358687,2
5,2004,9,24,0.0198684047296241,0.6948529412056661,2
5,2004,9,25,0.0195045103946355,0.6733193276753495,2
5,2004,9,26,0.0194910903794879,0.6985294117100223,2
5,2004,9,27,0.0183368277140189,0.728466386501196,2
5,2004,9,28,0.0190455458379392,0.7983193277226184,2
5,2004,9,29,0.0190081110545609,0.6995798319621671,2
