zone_id,year,month,day,avg_load,avg_temperature,season
7,2004,1,1,0.4955760561487179,0.4059873949330246,3
7,2004,1,2,0.5625545099236015,0.4474789916154403,3
7,2004,1,3,0.5066034954190728,0.5740546217888258,3
7,2004,1,4,0.4826667069192568,0.6654411764145143,3
7,2004,1,5,0.6157168449326198,0.5199579832151242,3
7,2004,1,6,0.7190092975885491,0.3272058823246725,3
7,2004,1,7,0.8208182028738252,0.1664915966036341,3
7,2004,1,8,0.796113506577236,0.2079831932860497,3
7,2004,1,9,0.7516536989659633,0.2237394958077201,3
7,2004,1,10,0.8147957233583949,0.0593487394562751,3
7,2004,1,11,0.7683901545371787,0.1139705881560491,3
7,2004,1,12,0.6931475135881877,0.3792016806461849,3
7,2004,1,13,0.6841833663916816,0.3797268907722573,3
7,2004,1,14,0.7274599523572516,0.2521008403467269,3
7,2004,1,15,0.759374728752159,0.2757352941292325,3
7,2004,1,16,0.8403982889235821,0.1696428571079681,3
7,2004,1,17,0.740151050082071,0.2274159663120762,3
7,2004,1,18,0.6559045670540686,0.3209033613160043,3
7,2004,1,19,0.8002269535743463,0.2158613445468849,3
7,2004,1,20,0.8249930990801223,0.1696428571079681,3
7,2004,1,21,0.8247355761439309,0.1412815125689613,3
7,2004,1,22,0.7592926548708819,0.3004201680378328,3
7,2004,1,23,0.8219264136917023,0.1754201679905638,3
7,2004,1,24,0.7697385129017507,0.181722688999232,3
7,2004,1,25,0.8182404294158575,0.0835084033648533,3
7,2004,1,26,0.8343450141153884,0.1024159663908578,3
7,2004,1,27,0.8052814967578336,0.1743697478644693,3
7,2004,1,28,0.7927360417514804,0.1790966386209704,3
7,2004,1,29,0.7475011222526754,0.2636554621119183,3
7,2004,1,30,0.7777354299699493,0.2121848739164783,3
7,2004,1,31,0.8060167723865206,0.128676470551625,3
7,2004,2,1,0.7448938248719074,0.1680672268558011,3
7,2004,2,2,0.7828166719226627,0.217436974799052,3
7,2004,2,3,0.7349671095759905,0.2815126050118282,3
7,2004,2,4,0.6965754094224815,0.2988445377856657,3
7,2004,2,5,0.7527086536217281,0.2410714285815576,3
7,2004,2,6,0.715150831126736,0.2762605041292547,3
7,2004,2,7,0.6529958136156947,0.3608193277462528,3
7,2004,2,8,0.6787957242778496,0.2641806722379908,3
7,2004,2,9,0.718998985252504,0.3434873949724153,3
7,2004,2,10,0.6520609329027935,0.4075630251851916,3
7,2004,2,11,0.6662711763572345,0.3450630252245824,3
7,2004,2,12,0.6809492839581138,0.3135504201812416,3
7,2004,2,13,0.6844938634153694,0.3587184873680133,3
7,2004,2,14,0.6665905726316323,0.4101890755634533,3
7,2004,2,15,0.6799368496774606,0.2988445377856657,3
7,2004,2,16,0.7988828331096515,0.1917016806383067,3
7,2004,2,17,0.791019833677571,0.2247899159338147,3
7,2004,2,18,0.7534064943551562,0.3046218486682614,3
7,2004,2,19,0.674894878817265,0.420168067202528,3
7,2004,2,20,0.6395021993695132,0.491071428550045,3
7,2004,2,21,0.6017216043782906,0.528886554602054,3
7,2004,2,22,0.640302032113641,0.3419117647202483,3
7,2004,2,23,0.6935244042636071,0.3319327730811736,3
7,2004,2,24,0.7111503946800061,0.361344537746275,3
7,2004,2,25,0.7171502722887796,0.3114495798030021,3
7,2004,2,26,0.7466569325971454,0.2767857142553271,3
7,2004,2,27,0.6886479939122684,0.3602941176201804,3
7,2004,2,28,0.6159578400592902,0.3707983192592772,3
7,2004,2,29,0.5804893022037374,0.4401260503546272,3
7,2004,3,1,0.6099592341595118,0.5299369747281486,3
7,2004,3,2,0.5690411808519206,0.6370798318755075,3
7,2004,3,3,0.5714367242761386,0.5646008402758236,3
7,2004,3,4,0.5851716164016703,0.6186974789755755,3
7,2004,3,5,0.5655751435797004,0.6481092436406768,3
7,2004,3,6,0.5015877998771475,0.6948529412056661,3
7,2004,3,7,0.5174430546875617,0.489495798297878,3
7,2004,3,8,0.6645200761279925,0.399159663798284,3
7,2004,3,9,0.6896950379346064,0.3314075629551011,3
7,2004,3,10,0.6909597682952585,0.3146008403073361,3
7,2004,3,11,0.6572635201683336,0.4159663865720994,3
7,2004,3,12,0.6375060071510316,0.4653361343892998,3
7,2004,3,13,0.5630157348065763,0.3403361344680813,3
7,2004,3,14,0.5389519503477533,0.4180672268242886,3
7,2004,3,15,0.5224248470304697,0.5582983192671553,3
7,2004,3,16,0.6288722751076359,0.3802521007722795,3
7,2004,3,17,0.6438689314029377,0.329306722702912,3
7,2004,3,18,0.6114320457431645,0.3949579831678554,3
7,2004,3,19,0.5789040452360322,0.4222689075807675,3
7,2004,3,20,0.5233927833624128,0.4627100840110382,3
7,2004,3,21,0.5158418347376311,0.505777310945621,0
7,2004,3,22,0.6611550422491885,0.2883403361465689,0
7,2004,3,23,0.6338042016083334,0.3198529411899097,0
7,2004,3,24,0.5713153789633119,0.47426470590228,0
7,2004,3,25,0.5027843000497774,0.6039915965799996,0
7,2004,3,26,0.4718159880737795,0.6822478991883296,0
7,2004,3,27,0.4126248166995151,0.6549369747754175,0
7,2004,3,28,0.4081284049298497,0.5561974790149662,0
7,2004,3,29,0.5012056823455356,0.4269957983372687,0
7,2004,3,30,0.5765706575636687,0.4028361344286905,0
7,2004,3,31,0.5747855127590694,0.4516806722458689,0
7,2004,4,1,0.5904451179714987,0.4464285713632953,0
7,2004,4,2,0.6050723704348201,0.4107142856895258,0
7,2004,4,3,0.5197431039882037,0.4516806722458689,0
7,2004,4,4,0.5448249733738599,0.4511554621197964,0
7,2004,4,5,0.6421539943599595,0.3760504201418508,0
7,2004,4,6,0.5806976655013537,0.4353991595981261,0
7,2004,4,7,0.5065783507724897,0.6003151260756434,0
7,2004,4,8,0.5490794010605397,0.5393907562411508,0
7,2004,4,9,0.5126251273545277,0.5425420167454851,0
7,2004,4,10,0.4807137412795221,0.5099789915760495,0
7,2004,4,11,0.5110111940439978,0.4480042016154623,0
7,2004,4,12,0.6341252930426822,0.4269957983372687,0
7,2004,4,13,0.6375909065249147,0.4569327731284425,0
7,2004,4,14,0.6182422094694187,0.4632352941371107,0
7,2004,4,15,0.5867259370393042,0.5220588234673134,0
7,2004,4,16,0.5542692742874161,0.5162815125847178,0
7,2004,4,17,0.4797208013383038,0.68907563019702,0
7,2004,4,18,0.4770917496308544,0.7851890755792097,0
7,2004,4,19,0.5664345896747881,0.8224789916311965,0
7,2004,4,20,0.5660585469183763,0.7862394958313546,0
7,2004,4,21,0.5562377787803564,0.7563025210401808,0
7,2004,4,22,0.5549573681901588,0.7893907563356886,0
7,2004,4,23,0.5443867745265617,0.7652310924271106,0
7,2004,4,24,0.4743924898227521,0.7090336134751694,0
7,2004,4,25,0.4487646378956098,0.6349789916233184,0
7,2004,4,26,0.5241464233369115,0.6502100840189164,0
7,2004,4,27,0.5376650415314002,0.5751050420409707,0
